business,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
r1e5Ot6_jGFyV2N_dn8JDQ,El Tricolor Bakery,1951 N Decatur Blvd,Las Vegas,NV,36.19479,-115.207574,4.5,15,Food;Ethnic Food;Specialty Food;Bakeries;,Ethnic Food;Restaurants;Bakeries;,Salvadoran;Latin American;,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0
TlHb32WGt1gFfOv8-6q25g,Terrible Herbst,3650 W Sahara Ave,Las Vegas,NV,36.1448603,-115.1902926,2.5,54,Food;,,,None,None,None,None,None,None,None
JNyho2P0jSk-0T30T3A0OQ,WaffleS Cafe,"5165 S Fort Apache Rd, Ste 160",Las Vegas,NV,36.0944116,-115.2973533,4,142,Desserts;Food;,Restaurants;,,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-18:0,7:0-18:0
aivNhZ9sArYQ2XHfCocHng,Dreamland Cafe,4126 S Rainbow Blvd,Las Vegas,NV,36.112921,-115.241952,5,4,Bubble Tea;Food;,Cafes;Juice Bars & Smoothies;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-23:0,11:0-23:0
bK70PtUK5nGGLzP7tChaeg,Putter's Bar & Grill,3330 E Tropicana Ave,Las Vegas,NV,36.1006943,-115.1029435,3.5,21,,Bars;Lounges;,American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
zhB2gbdNbaFwo2nWEArtLA,Taco Bell,8150 Blue Diamond Rd,Las Vegas,NV,36.02074197,-115.2690527,3,28,Fast Food;,Fast Food;,Mexican;Tex-Mex;,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-2:0,7:0-2:0,7:0-1:0
ANSdwcG2_tH5iHdOpokVpQ,El Taquito Restaurant,2350 E Bonanza Rd,Las Vegas,NV,36.1739658,-115.1181019,3,6,,Restaurants;,,None,None,None,None,None,None,None
EQysX2BaXjvcQF2DSkjJkg,The View Cafe,3100 N Tenaya Way,Las Vegas,NV,36.2156427,-115.2489061,4,6,,Restaurants;,,6:30-15:0,16:0-20:0,6:30-15:0,6:30-15:0,16:0-20:0,16:0-19:0,16:0-19:0
I2eDD2DK0TjgntEK0KzIbg,Pho Vietnam Grille Express,"3455 S Durango Dr, Ste 114",Las Vegas,NV,36.1271903,-115.2800102,4.5,114,,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
nq6e3u30Az33uIcJH84LeQ,HIT Lounge and Bar,3758 S Las Vegas Blvd,Las Vegas,NV,36.1056561,-115.1735898,4.5,19,,Bars;Cocktail Bars;,,None,None,None,None,None,None,None
iUQ5hZGhwrg-WPICcbo4IA,Aloha Kitchen,8150 S Maryland Pkwy,Las Vegas,NV,36.04169897,-115.1354851,3,48,,Restaurants;,Hawaiian;,None,None,None,None,None,None,None
1bdwB6hxMUnSKF8bCsmuZA,Tea of Joy,"4240 Spring Mountain Rd, Ste 102",Las Vegas,NV,36.1269184,-115.1968379,4,207,Food;Bubble Tea;,Juice Bars & Smoothies;,,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,12:0-2:0,12:0-2:0
0VjHFdczi6Nln_nn8bucJQ,Pho Bistro,"4130 S Sandhill Rd, Ste A4",Las Vegas,NV,36.1139613,-115.0909203,4,119,,Restaurants;,Chinese;,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,None
Ic3YMUPg_DCNpp4y3B-2bw,KFC,1990 N Nellis Blvd,Las Vegas,NV,36.19597987,-115.0617514,1.5,12,Chicken Wings;,Restaurants;,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-23:0
A3_vuIaztxglSZyeOWNXeQ,Walmart Neighborhood Market,7445 S Eastern Ave,Las Vegas,NV,36.0549702,-115.1200176,3,25,Food;,,,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0
hafJFrO9gH7zZKpQH16rmQ,Taco Bell,1370 West Lake Mead Blvd,Las Vegas,NV,36.19611408,-115.1597107,1.5,10,Tacos;Fast Food;,Tacos;Fast Food;Restaurants;,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-1:0,7:0-1:0,7:0-21:0
OVOKaPy1KCi7ZeYbqmbMIA,Good 2 Go Pizza,3465 Las Vegas Blvd S,Las Vegas,NV,36.1200634,-115.1719095,3.5,6,Pizza;Food;,,,None,None,None,None,None,None,None
tV55j29ItCXeq4RnGXaDSg,7-Eleven Bar,2520 Arville St,Las Vegas,NV,36.1437684,-115.2002267,2,3,Food;,Bars;Cocktail Bars;,,None,None,None,None,None,None,None
3J8nO3LoMqoqrASc34P5KQ,Grandview Lounge,9777 S Las Vegas Blvd,Las Vegas,NV,36.01181704,-115.1743535,3.5,3,,Bars;,,None,None,None,None,None,None,None
juuv0QPE_MfnVjevQTpCDg,Manhattan Streets,"3717 S Las Vegas Blvd, Ste 210",Las Vegas,NV,36.10877232,-115.1726355,3.5,7,Food;,Restaurants;,,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-3:0,11:0-3:0,11:0-1:0
#NAME?,Don Tortaco Mexican Grill,3085 N Rainbow Blvd,Las Vegas,NV,36.21598133,-115.2427751,3.5,32,,,Mexican;,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
XWa7nXOddOYKxojywngk8w,Body Food Kitchen,,Las Vegas,NV,36.233048,-115.246776,5,10,Gluten-Free;Food;,Restaurants;,American (New);American (Traditional);,None,None,None,None,None,None,None
ZnI8ISFuiWC588bfEAXcEg,Subway,"3210 S Nellis Blvd, Ste 120",Las Vegas,NV,36.13142725,-115.0648344,2,3,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
Njec_9rOrcVP82NeGwgzOw,7-Eleven,1200 N Town Ctr,Las Vegas,NV,36.18336805,-115.3098446,3,17,Food;,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
bEJzJq-aeuXYDThZnF0Mgw,Taco Bell,3264 S. Nellis Blvd,Las Vegas,NV,36.12974,-115.06516,3,12,,Restaurants;,Tex-Mex;Mexican;,None,None,None,None,None,None,None
#NAME?,Tequila Bar and Grill,"Bally's Hotel and Casino, 3645 Las Vegas Blvd S",Las Vegas,NV,36.11599166,-115.171309,3.5,164,,Restaurants;,Mexican;,11:0-6:0,11:0-6:0,11:0-6:0,11:0-6:0,11:0-6:0,11:0-6:0,11:0-6:0
EsVVTcYO9DhSK2oxakctjw,Amano,5601 N Tenaya Way,Las Vegas,NV,36.2636158,-115.2513918,4.5,6,,Restaurants;,,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0
YBOG_eLbyAqLAzrePSLjlg,Numb,3570 Las Vegas Blvd S,Las Vegas,NV,36.11738582,-115.1735696,3.5,71,,Bars;,,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-2:0
LrxDRg8SQdgHMoz3TSAYFg,DT's Filipino Food and Karaoke,"7320 S Rainbow Blvd, Ste 107",Las vegas,NV,36.0553574,-115.2414974,2.5,222,Noodles;Seafood;,,Filipino;,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
#NAME?,Planet Hollywood Diamond Lounge,3663 S Las Vegas Blvd,Las Vegas,NV,36.10982895,-115.1718826,4.5,19,,Bars;Lounges;,,None,None,None,None,None,None,None
Gdv3qhsDeQzZ2Ag-Tzq6vA,Rocco's NY Pizzeria,"10860 W Charleston Blvd, Ste 190",Las Vegas,NV,36.16122701,-115.3329908,4,281,Pizza;,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
oyvgnAu7mSR5HCr433lTKw,Einstein Bros Bagels,4415 W Flamingo Rd,Las Vegas,NV,36.11474429,-115.2002594,2.5,92,Bagels;Food;Coffee & Tea;,Breakfast & Brunch;Coffee & Tea;,American (Traditional);,5:0-17:0,5:0-17:0,5:0-17:0,5:0-17:0,5:0-17:0,6:0-16:0,6:0-15:0
IuS8Si2f_CCtNibHTPD7RA,Wendy's,4760 E Flamingo Rd,Las Vegas,NV,36.1151951,-115.0700514,2.5,18,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
QcWSAa1R7jL-KQLzMSXF_A,Smoke N Sams,9120 Stange Ave,Las Vegas,NV,36.175,-115.136389,2.5,4,Food;Barbeque;,Barbeque;Food Stands;,,None,None,None,None,None,None,None
owxcYAUca_6K6BAUX4V48w,D'Pinoy Joint,"7680 S Las Vegas Blvd, Ste 202",Las Vegas,NV,36.0502687,-115.1710527,4.5,76,,,Filipino;,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
Q6qI_1C0q2E-GQCl47mFUQ,Auntie Anne's,"7400 Las Vegas Blvd, Unit C-2",Las Vegas,NV,36.0549747,-115.1690569,4,4,Food;,,,None,None,None,None,None,None,None
Mtvl7WWpd2ybotKm8pZlwQ,House On Robindale,1420 E Robindale,Las Vegas,NV,36.0501312,-115.1333389,5,21,,Local Flavor;,,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0,18:0-22:0
gDgt2Ttqm9dK2onNsDYjvQ,Honolulu Cookie Company - The LINQ Promenade,"3545 Las Vegas Blvd S, Space L21",Las Vegas,NV,36.1177747,-115.1725759,4.5,27,Food;Desserts;Bakeries;,Bakeries;,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-22:0
LpqiMJOKlrYcGqJK0jOWIw,Vegan Honey Company,1717 S Decatur Blvd,Las Vegas,NV,36.15037279,-115.205121,5,4,Food;Specialty Food;,Restaurants;,,None,None,None,None,10:0-18:0,10:0-18:0,10:0-18:0
pzcqjJ3iBfjQyt8PzgHsYQ,7-Eleven,4800 N Jones Blvd,Las Vegas,NV,36.24684626,-115.225008,4,4,Food;,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
9QtHDX71JnaQbmzWWVbi-A,Quark's Bar & Restaurant,"Star Trek The Experience, 3000 Paradise Rd",Las Vegas,NV,36.1371122,-115.1529193,4,42,,Restaurants;,,None,None,None,None,None,None,None
2weQS-RnoOBhb1KsHKyoSQ,The Buffet,3131 Las Vegas Blvd S,Las Vegas,NV,36.12688722,-115.16559,3.5,4018,Buffets;,,,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30
WqjHEdAftag4ixm09POepQ,Pizza Joint,3555 S Las Vegas Blvd,Las Vegas,NV,36.1156338,-115.172557,3,41,Pizza;,,,None,None,None,None,None,None,None
8w2Mzdz-JKy3qOpndK1Wqw,Subway,3519 S Maryland Pkwy,Las Vegas,NV,36.1256168,-115.1376595,2.5,10,Sandwiches;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
uydiNFpCd1wUkLdRRQp3uw,Starbucks Coffee,7660 W Cheyenne Ave,Las Vegas,NV,36.2191781,-115.2624712,3.5,3,Coffee & Tea;,Coffee & Tea;,,None,None,None,None,None,None,None
Gaq3S9lmjXVcuDCZ8ulppw,Oyshi Sushi,"7775 S Rainbow Blvd, Ste 145",Las Vegas,NV,36.047306,-115.244158,3.5,1118,Sushi Bars;,Restaurants;,,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,12:0-22:30
3j_mvJHnT7nJd7su_7zazw,Ginseng 3,3535 Las Vegas Blvd,Las Vegas,NV,36.118221,-115.172532,3,103,,Restaurants;,Japanese;Chinese;,None,None,None,None,None,None,None
0Hcks5q-DgJbDlmEWolx4A,Bonefish Grill,8701 W Charleston Blvd,Las Vegas,NV,36.158502,-115.285179,3.5,234,Seafood;,Restaurants;Bars;Cocktail Bars;,American (New);,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,11:0-23:0,10:0-21:0
bLg02PdDwlQf4x-Ky2hsBw,Anderson Dairy,801 Searles Ave,Las Vegas,NV,36.1847649,-115.1321839,3.5,9,Ice Cream & Frozen Yogurt;Food;,,,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,None,None
OwCviWV-WcPRFcYYesZHiQ,Takeria Puebla,5601 N Tenaya Way,Las Vegas,NV,36.2636158,-115.2513918,4.5,3,,Restaurants;,Mexican;,None,None,None,None,None,None,None
T4svfBHgvKG5TTytlYzLbQ,The coffee,3950 Las Vegas Blvd S,Las Vegas,NV,36.0908614,-115.1750272,3,3,Coffee & Tea;,Coffee & Tea;,,None,None,None,None,None,None,None
xsjvDoJr3Zx6nq4xE3Aqhg,Truk-N-Yaki,,Las Vegas,NV,36.175,-115.136389,4.5,37,Food Trucks;Food;,,Japanese;,None,None,None,None,None,None,None
Trbt0Ex85yvwT8DHoEFCvg,Ocean One Bar and Grille,"3667 Las Vegas Blvd S, Ste 620, Miracle Mile Mall",Las Vegas,NV,36.108854,-115.170512,3,681,,Restaurants;Bars;,American (New);,7:30-23:30,7:30-23:30,7:30-23:30,7:30-23:30,7:30-0:0,7:30-0:0,7:30-23:30
xvdDcG7oWT_KxU9fnd2j_w,Breakfast & Grill Cafe,"4550 S Maryland Pkwy, Ste D",Las Vegas,NV,36.1067927,-115.1364724,4,59,Food;,Breakfast & Brunch;Restaurants;,,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,9:0-15:0,9:0-15:0
yLiaMaJFq03JxXPk4puloQ,McDonald's,6480 Durango Dr,Las Vegas,NV,36.0709274,-115.2788344,2.5,56,Fast Food;Food;,Restaurants;Fast Food;,,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0
X075p7boJU1j1JNHUj5UQQ,Claim Jumper,129 Fremont St,Las Vegas,NV,36.16965737,-115.145547,3.5,203,Burgers;Sandwiches;Food;,Steakhouses;Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
67OIG-1s4IAXb-YXNk6ZJg,Charlie's Las Vegas,"5012 Arville St, Ste 4",Las Vegas,NV,36.0985813,-115.1986069,3,61,,Gay Bars;,,14:0-5:0,14:0-5:0,14:0-5:0,14:0-5:0,14:0-5:0,14:0-5:0,14:0-5:0
0If0W5y2M__8j0Xjlwuk0g,Woo,"The Palazzo, 3325 Las Vegas Blvd S",Las Vegas,NV,36.1407035,-115.1823137,3.5,58,,,Asian Fusion;,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-0:0,11:30-0:0,11:30-23:0
#NAME?,Kopper Keg South,2375 E Torino Ave,Las Vegas,NV,36.0290393,-115.1193516,4,22,,Restaurants;,,None,None,None,None,None,None,None
mgc8BmE6Tdt4MVOy6siZoA,Food Court at Fashion Show Mall,3200 S Las Vegas Blvd,Las Vegas,NV,36.1272241,-115.1715512,2.5,37,Food;,Restaurants;,,None,None,None,None,None,None,None
VH_3-FUgJwOptryFLtj3tQ,Lee's Discount Liquor,6690 N Durango,Las Vegas,NV,36.282482,-115.284216,3.5,18,Beer;,,,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,None
n0yMrpye4tLpmaTSzXRGuw,Jimmy's NYC Pizzeria,"8505 S Eastern Ave, Ste 103",Las Vegas,NV,36.0347903,-115.1186202,3.5,10,Pizza;,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
O7ot_LMlCfLpOP9tBqeNfw,Kabuki Japanese Restaurant,"6605 Las Vegas Blvd South, Ste 147",Las Vegas,NV,36.0675358,-115.177972,4,545,Sushi Bars;,Restaurants;,Japanese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:0
zTr86H7j2bKQT13KBhBpPQ,Carl's Jr,4606 E Tropicana Ave,Las Vegas,NV,36.100724,-115.0728912,3.5,16,Burgers;Fast Food;,Fast Food;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,NV,36.110724,-115.172169,4,5447,Burgers;,,American (Traditional);,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
j3NoIidtyVJ9iUfyG9X3Qw,Chapel in the Clouds,2000 Las Vegas Blvd S,Las Vegas,NV,36.14649402,-115.1558862,3.5,17,,Restaurants;,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None
YNHvFEvp9VDNwX5VhRanYQ,Mac Shack Spring Valley,8680 W Warm Springs Rd,Las Vegas,NV,36.05581682,-115.2812874,3.5,384,,,Italian;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
7ZOTARscTr3opn4qLbbnZw,Artisanal Foods,2053 Pama Ln,Las Vegas,NV,36.0658388,-115.1239441,4.5,76,Specialty Food;Food;,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0
y-ZZe1dz8AMjiAwNVo3h_A,Tail and Fin,"1910 Village Center Cir, Ste 9",Las Vegas,NV,36.193162,-115.3041037,4,158,Food;Sushi Bars;Poke;,Restaurants;Poke;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
h-vvpbPlzrR2KrjVvqBMrA,Jackpot Bar & Grill,4360 S Decatur Blvd,Las Vegas,NV,36.1106107,-115.2074609,4,16,Food;,Bars;Breweries;,American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
OgnEQFk9HmF6jGVM3hUM2Q,Robertos Taco Shop,"4275 N Rancho Dr, Ste 150",Las Vegas,NV,36.23747671,-115.2312954,3,27,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
J2QsTlzmRqOvHsD4aTu0aw,Lee's Discount Liquor,4421 N Rancho Dr,Las Vegas,NV,36.240422,-115.2341842,3.5,34,Food;Beer;,,,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-21:0
TspQ9jCczz436RiJHJQYZw,Fresh Kabob,"1405 E Sunset Rd, Ste 130",Las Vegas,NV,36.07146268,-115.1341723,4,203,,,Mediterranean;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
LbuqxpaUIVEhC4mCvecjRw,Jack in the Box,3680 Blue Diamond Rd,Las Vegas,NV,36.0414716,-115.1892133,2,15,,Restaurants;,,None,None,None,None,None,None,None
VVvJ9tX9uwl07GRnVIX5SA,High Roller Deli,4440 S Maryland Pkwy,Las Vegas,NV,36.1084263,-115.1373615,4,5,,Restaurants;,Italian;,None,None,None,None,None,None,None
WO1sgbYB6u6VVcvChanp5g,Dae Jang Keum Korean BBQ & Tofu Restaurant,3943 Spring Mountain Rd,Las Vegas,NV,36.12586988,-115.1923266,3,393,,,Korean;,12:0-12:0,12:0-12:0,12:0-12:0,12:0-12:0,12:0-12:0,12:0-12:0,12:0-12:0
GJE9efD_qsZCL7CRtlfMkQ,Albertsons,9725 S Maryland Pkwy,Las Vegas,NV,36.0120934,-115.138316,3,40,Food;,,,5:0-0:0,5:0-1:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0
HsEStDB_LB6x0LuXQ6LP4A,Khoury's Mediterranean Restaurant,"9340 W Sahara Ave, Ste 106",Las Vegas,NV,36.1475888,-115.2991698,4,220,,Restaurants;,Greek;Lebanese;Mediterranean;Middle Eastern;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
WJVDUT13ZpB698C8VN6tww,The Whisky Attic,"4780 W Harmon Ave, Ste 12",Las Vegas,NV,36.1089487,-115.2055559,4.5,52,Food;Beer;,Bars;,,15:0-23:0,15:0-23:0,15:0-23:0,15:0-23:0,15:0-23:0,11:0-23:0,11:0-23:0
SBa0RGFfjY1QSu7QTSn-kQ,McDonald's,4945 W Flamingo Rd,Las Vegas,NV,36.11429791,-115.1955545,1.5,15,Burgers;,Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
cSUWEbmMyJAv87Yd9LnvUA,Manila's Best - A Taste of Home,5191 W Charleston Blvd,Las Vegas,NV,36.1585144,-115.2104754,3.5,19,,,Filipino;,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
5eqm4pyz-egd255X7PB8Xg,Las Vegas Eagle,"3430 E Tropicana Ave, Ste 47",Las Vegas,NV,36.1014577,-115.0996426,2.5,23,,Bars;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
ksuxxeP_V73Y4iKPeLq77A,La Salsa,"3663 Las Vegas Blvd S, Ste 380",Las Vegas,NV,36.1107901,-115.1714113,3,326,,Restaurants;Bars;,Mexican;,8:0-0:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-1:0,8:0-1:0,8:0-1:0
uQavb7YPhMo89AjwZcjb0w,Kimchi Korean Bbq,"3049 Las Vegas Blvd, Ste 20",Las Vegas,NV,36.1316722,-115.1642599,3,232,Barbeque;,Barbeque;,Korean;,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
5exz18duMXvg91ZPdNX3eA,Blue Ribbon Fried Chicken - Grand Bazaar,3623 Las Vegas Blvd S,Las Vegas,NV,36.1141451,-115.1719886,4,108,,Restaurants;,,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
GcvVXgdt4dq7EgVjbfD1wg,Mizuya Lounge,"Mandalay Bay Hotel & Casino, 3950 S Las Vegas Blvd",Las Vegas,NV,36.09146201,-115.1761043,3,25,,Bars;Lounges;,,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-4:0,9:0-4:0,9:0-3:0
Yv2hfGhK4-6tkwpmMCOgSw,Isabela's,2620 Regatta Dr,Las Vegas,NV,36.2074847,-115.2682033,3,62,Tapas/Small Plates;Seafood;,Restaurants;,,None,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,10:0-17:0
B6bKy_XMKcbIZHmWr0D-iA,Cha Garden,300 W Sahara Ave,Las Vegas,NV,36.144089,-115.160774,4.5,7,Coffee & Tea;Food;,Coffee & Tea;,,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-22:0,12:0-20:0
4JkGjRRc3XucG9U8XwthGg,China Gourmet,"2585 S Nellis Blvd, Ste 7",Las Vegas,NV,36.14271809,-115.0661981,4,86,,Restaurants;,,10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30,10:0-22:0,10:0-22:0,10:0-21:30
qTosDLjOmnDIjWnZjOfFcg,Walgreens,4875 S Fort Apache Rd,Las Vegas,NV,36.100568,-115.2979408,2.5,22,Food;,,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
e9q0RPoKoja0C4Q_a6cnZA,Smoke's Poutinerie,725 Las Vegas Blvd S,Las Vegas,NV,36.161205,-115.145457,4,51,,Restaurants;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-20:0
5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker,2610 Regatta Dr,Las Vegas,NV,36.206744,-115.2683721,3.5,77,Food;,Restaurants;Bars;,American (Traditional);,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
MaGv5jbaQlQji4FWH4r47A,Big Horn Olive Oil Company - Las Vegas,"2110 N Rampart Blvd, Ste 140",Las Vegas,NV,36.1980614,-115.2825096,5,36,Food;,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,None
UNVYKGIq6jwcAnP1sT7jgg,Harry's Dora Maria Family Restaurant,4889 E Craig Rd,Las Vegas,NV,36.240065,-115.067143,4,5,,Restaurants;,,None,None,None,None,None,None,None
VlFDdvinufcTSf6Cd0izaA,New India Market,4601 W Sahara Ave,Las Vegas,NV,36.1435479,-115.2038659,3.5,12,Food;,,,None,None,None,None,None,None,None
eUuKXhloFVHdQsLdodcLbw,Parsley Modern Mediterranean,6420 S Pecos Rd,Las Vegas,NV,36.072381,-115.100413,4,354,,Vegetarian;Restaurants;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
QAXFkN4iDiC1HUrkOiAAKA,Buffalo's Pizza,"4045 S Buffalo Dr, Ste 108",Las Vegas,NV,36.1153007,-115.2627014,1.5,6,,Restaurants;,,None,None,None,None,None,None,None
y1PNjkLyR3dmZS8H47K_8w,Java Stop,2901 Las Vegas Blvd S,Las Vegas,NV,36.13550229,-115.1597396,3.5,3,Coffee & Tea;Bagels;,Coffee & Tea;,,None,None,None,None,None,None,None
zq34Nb2zekXVI0G5Ip-Y4w,Greek Island Cafe,3200 Las Vegas Blvd S,Las Vegas,NV,36.127754,-115.16775,3.5,22,,,Greek;,None,None,None,None,None,None,None
Y91-sIlVyH6v4YM6sTINAw,El Pollo Loco,6271 N Decatur Blvd,Las Vegas,NV,36.27165546,-115.2071016,2,43,Fast Food;,Fast Food;,Mexican;,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0
OcHZMxSYubLUg64aBU27sA,Nathan's Famous,"Fashion Show Mall Food Court, 3200 Las Vegas Blvd S, Ste 3155",Las Vegas,NV,36.127308,-115.171459,2.5,10,Cheesesteaks;,Cheesesteaks;Restaurants;,American (New);,None,None,None,None,None,None,None
hLu4q64lPvF--9gd58lcPg,Noble Roman's Pizza,3411 Las Vegas Blvd S,Las Vegas,NV,36.1207056,-115.1717867,2,15,Sandwiches;,Restaurants;,,None,None,None,None,None,None,None
5wDVsEJWzF8xpSmqReil9w,Haagen Dazs Shop,"The Venetian Hotel & Casino, 3377 S Las Vegas Blvd, Ste 2260",Las Vegas,NV,36.1218632,-115.1696491,3.5,9,Ice Cream & Frozen Yogurt;,Juice Bars & Smoothies;,,None,None,None,None,None,None,None
LPnGdeEJyMMO02e02PqZBA,P.J. Clarke's New York Chophouse,"The Forum Shops At Caesars Palace, 3500 S Las Vegas Blvd",Las Vegas,NV,36.118399,-115.172945,4,235,Seafood;,Gastropubs;Restaurants;,American (New);,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0
eWYpJIv1xDaNAmRTT_WjeQ,T.G.I. Friday's,1800 E Flamingo Rd,Las Vegas,NV,36.1151472,-115.127891,3,3,,,American (Traditional);,None,None,None,None,None,None,None
